2026-02-01 14:50:53,397 | INFO | Using game instance: python_tic_tac_toe
2026-02-02 15:01:35,325 | INFO | [80000/100000] DQN loss: 0.17055678367614746
2026-02-02 15:01:37,389 | INFO | [81000/100000] DQN loss: 0.19196614623069763
2026-02-02 15:01:39,394 | INFO | [82000/100000] DQN loss: 0.2031497210264206
2026-02-02 15:01:41,445 | INFO | [83000/100000] DQN loss: 0.19919687509536743
2026-02-02 15:01:43,337 | INFO | [84000/100000] DQN loss: 0.1278621107339859
2026-02-02 15:01:45,236 | INFO | [85000/100000] DQN loss: 0.1702587753534317
2026-02-02 15:01:47,134 | INFO | [86000/100000] DQN loss: 0.2326090931892395
2026-02-02 15:01:49,029 | INFO | [87000/100000] DQN loss: 0.1910209357738495
2026-02-02 15:01:50,955 | INFO | [88000/100000] DQN loss: 0.22364164888858795
2026-02-02 15:01:52,868 | INFO | [89000/100000] DQN loss: 0.2116260528564453
2026-02-02 15:01:54,798 | INFO | [90000/100000] DQN loss: 0.1755283772945404
2026-02-02 15:01:56,709 | INFO | [91000/100000] DQN loss: 0.1726236641407013
2026-02-02 15:01:58,697 | INFO | [92000/100000] DQN loss: 0.23795542120933533
2026-02-02 15:02:00,607 | INFO | [93000/100000] DQN loss: 0.16915524005889893
2026-02-02 15:02:02,588 | INFO | [94000/100000] DQN loss: 0.13856114447116852
2026-02-02 15:02:04,475 | INFO | [95000/100000] DQN loss: 0.1501501351594925
2026-02-02 15:02:06,428 | INFO | [96000/100000] DQN loss: 0.20220571756362915
2026-02-02 15:02:08,325 | INFO | [97000/100000] DQN loss: 0.15050411224365234
2026-02-02 15:02:10,297 | INFO | [98000/100000] DQN loss: 0.16850949823856354
2026-02-02 15:02:12,363 | INFO | [99000/100000] DQN loss: 0.12427826225757599
2026-02-02 15:02:15,662 | INFO | Mean episode rewards: [0.964 0.791]
2026-02-02 15:04:19,553 | INFO | Using game instance: python_tic_tac_toe
2026-02-02 15:04:21,859 | INFO | [1000/100000] DQN loss: 0.2346423864364624
2026-02-02 15:04:23,731 | INFO | [2000/100000] DQN loss: 0.21593743562698364
2026-02-02 15:04:25,655 | INFO | [3000/100000] DQN loss: 0.11952095478773117
2026-02-02 15:04:27,566 | INFO | [4000/100000] DQN loss: 0.2076217532157898
2026-02-02 15:04:29,457 | INFO | [5000/100000] DQN loss: 0.28551408648490906
2026-02-02 15:04:31,389 | INFO | [6000/100000] DQN loss: 0.2112591564655304
2026-02-02 15:04:33,250 | INFO | [7000/100000] DQN loss: 0.1334540694952011
2026-02-02 15:04:35,099 | INFO | [8000/100000] DQN loss: 0.2068534791469574
2026-02-02 15:04:36,946 | INFO | [9000/100000] DQN loss: 0.184369757771492
2026-02-02 15:04:39,166 | INFO | [10000/100000] DQN loss: 0.20977474749088287
2026-02-02 15:04:41,099 | INFO | [11000/100000] DQN loss: 0.24295338988304138
2026-02-02 15:04:43,063 | INFO | [12000/100000] DQN loss: 0.23560824990272522
2026-02-02 15:04:44,938 | INFO | [13000/100000] DQN loss: 0.20254400372505188
2026-02-02 15:04:46,866 | INFO | [14000/100000] DQN loss: 0.17445865273475647
2026-02-02 15:04:48,778 | INFO | [15000/100000] DQN loss: 0.17819389700889587
2026-02-02 15:04:50,815 | INFO | [16000/100000] DQN loss: 0.1907322108745575
2026-02-02 15:04:52,693 | INFO | [17000/100000] DQN loss: 0.14699417352676392
2026-02-02 15:04:54,656 | INFO | [18000/100000] DQN loss: 0.14757870137691498
2026-02-02 15:04:56,659 | INFO | [19000/100000] DQN loss: 0.19258005917072296
2026-02-02 15:04:58,561 | INFO | [20000/100000] DQN loss: 0.11008995771408081
2026-02-02 15:05:00,712 | INFO | [21000/100000] DQN loss: 0.17968502640724182
2026-02-02 15:05:02,955 | INFO | [22000/100000] DQN loss: 0.15558764338493347
2026-02-02 15:05:04,842 | INFO | [23000/100000] DQN loss: 0.18282605707645416
2026-02-02 15:05:06,903 | INFO | [24000/100000] DQN loss: 0.22217752039432526
2026-02-02 15:05:08,829 | INFO | [25000/100000] DQN loss: 0.18762801587581635
2026-02-02 15:05:10,839 | INFO | [26000/100000] DQN loss: 0.18584023416042328
2026-02-02 15:05:12,783 | INFO | [27000/100000] DQN loss: 0.15915308892726898
2026-02-02 15:05:14,933 | INFO | [28000/100000] DQN loss: 0.13380473852157593
2026-02-02 15:05:16,858 | INFO | [29000/100000] DQN loss: 0.21345531940460205
2026-02-02 15:05:18,817 | INFO | [30000/100000] DQN loss: 0.19877822697162628
2026-02-02 15:05:20,834 | INFO | [31000/100000] DQN loss: 0.1724739372730255
2026-02-02 15:05:22,836 | INFO | [32000/100000] DQN loss: 0.1399313509464264
2026-02-02 15:05:24,741 | INFO | [33000/100000] DQN loss: 0.23310790956020355
2026-02-02 15:05:26,726 | INFO | [34000/100000] DQN loss: 0.24425840377807617
2026-02-02 15:05:28,668 | INFO | [35000/100000] DQN loss: 0.10882417857646942
2026-02-02 15:05:30,618 | INFO | [36000/100000] DQN loss: 0.1683904528617859
2026-02-02 15:05:32,567 | INFO | [37000/100000] DQN loss: 0.2414475530385971
2026-02-02 15:05:34,521 | INFO | [38000/100000] DQN loss: 0.2523437440395355
2026-02-02 15:05:36,523 | INFO | [39000/100000] DQN loss: 0.12857823073863983
2026-02-02 15:05:38,498 | INFO | [40000/100000] DQN loss: 0.2008768618106842
2026-02-02 15:05:40,483 | INFO | [41000/100000] DQN loss: 0.14281438291072845
2026-02-02 15:05:42,452 | INFO | [42000/100000] DQN loss: 0.1842907816171646
2026-02-02 15:05:44,409 | INFO | [43000/100000] DQN loss: 0.20479710400104523
2026-02-02 15:05:46,299 | INFO | [44000/100000] DQN loss: 0.20823165774345398
2026-02-02 15:05:48,327 | INFO | [45000/100000] DQN loss: 0.16568557918071747
2026-02-02 15:05:50,315 | INFO | [46000/100000] DQN loss: 0.11777012050151825
2026-02-02 15:05:52,254 | INFO | [47000/100000] DQN loss: 0.08809273689985275
2026-02-02 15:05:54,195 | INFO | [48000/100000] DQN loss: 0.15342310070991516
2026-02-02 15:05:56,171 | INFO | [49000/100000] DQN loss: 0.21063067018985748
2026-02-02 15:05:58,404 | INFO | [50000/100000] DQN loss: 0.2103397697210312
2026-02-02 15:06:00,582 | INFO | [51000/100000] DQN loss: 0.2339228242635727
2026-02-02 15:06:02,610 | INFO | [52000/100000] DQN loss: 0.1905789077281952
2026-02-02 15:06:04,670 | INFO | [53000/100000] DQN loss: 0.18794898688793182
2026-02-02 15:06:06,593 | INFO | [54000/100000] DQN loss: 0.1745431125164032
2026-02-02 15:06:08,542 | INFO | [55000/100000] DQN loss: 0.16708841919898987
2026-02-02 15:06:10,501 | INFO | [56000/100000] DQN loss: 0.178836390376091
2026-02-02 15:06:12,468 | INFO | [57000/100000] DQN loss: 0.21598155796527863
2026-02-02 15:06:14,492 | INFO | [58000/100000] DQN loss: 0.1998697817325592
2026-02-02 15:06:16,532 | INFO | [59000/100000] DQN loss: 0.2356417328119278
2026-02-02 15:06:18,529 | INFO | [60000/100000] DQN loss: 0.15902464091777802
2026-02-02 15:06:20,612 | INFO | [61000/100000] DQN loss: 0.1471976488828659
2026-02-02 15:06:22,523 | INFO | [62000/100000] DQN loss: 0.1814865916967392
2026-02-02 15:06:24,575 | INFO | [63000/100000] DQN loss: 0.17697422206401825
2026-02-02 15:06:26,510 | INFO | [64000/100000] DQN loss: 0.1505124568939209
2026-02-02 15:06:28,714 | INFO | [65000/100000] DQN loss: 0.23710590600967407
2026-02-02 15:06:30,965 | INFO | [66000/100000] DQN loss: 0.15902753174304962
2026-02-02 15:06:32,923 | INFO | [67000/100000] DQN loss: 0.21730491518974304
2026-02-02 15:06:34,838 | INFO | [68000/100000] DQN loss: 0.18885168433189392
2026-02-02 15:06:36,914 | INFO | [69000/100000] DQN loss: 0.18298301100730896
2026-02-02 15:06:38,986 | INFO | [70000/100000] DQN loss: 0.26932835578918457
2026-02-02 15:06:41,000 | INFO | [71000/100000] DQN loss: 0.23659689724445343
2026-02-02 15:06:42,950 | INFO | [72000/100000] DQN loss: 0.16718818247318268
2026-02-02 15:06:44,882 | INFO | [73000/100000] DQN loss: 0.16189640760421753
2026-02-02 15:06:46,828 | INFO | [74000/100000] DQN loss: 0.15969495475292206
2026-02-02 15:06:48,803 | INFO | [75000/100000] DQN loss: 0.18174955248832703
2026-02-02 15:06:50,799 | INFO | [76000/100000] DQN loss: 0.13589754700660706
2026-02-02 15:06:52,729 | INFO | [77000/100000] DQN loss: 0.20839719474315643
2026-02-02 15:06:54,653 | INFO | [78000/100000] DQN loss: 0.15839450061321259
2026-02-02 15:06:56,614 | INFO | [79000/100000] DQN loss: 0.26620593667030334
2026-02-02 15:06:58,517 | INFO | [80000/100000] DQN loss: 0.17055678367614746
2026-02-02 15:07:00,623 | INFO | [81000/100000] DQN loss: 0.19196614623069763
2026-02-02 15:07:02,772 | INFO | [82000/100000] DQN loss: 0.2031497210264206
2026-02-02 15:07:04,825 | INFO | [83000/100000] DQN loss: 0.19919687509536743
2026-02-02 15:07:06,944 | INFO | [84000/100000] DQN loss: 0.1278621107339859
2026-02-02 15:07:09,213 | INFO | [85000/100000] DQN loss: 0.1702587753534317
2026-02-02 15:07:11,205 | INFO | [86000/100000] DQN loss: 0.2326090931892395
2026-02-02 15:07:13,221 | INFO | [87000/100000] DQN loss: 0.1910209357738495
2026-02-02 15:07:15,186 | INFO | [88000/100000] DQN loss: 0.22364164888858795
2026-02-02 15:07:17,262 | INFO | [89000/100000] DQN loss: 0.2116260528564453
2026-02-02 15:07:19,303 | INFO | [90000/100000] DQN loss: 0.1755283772945404
2026-02-02 15:07:21,220 | INFO | [91000/100000] DQN loss: 0.1726236641407013
2026-02-02 15:07:23,163 | INFO | [92000/100000] DQN loss: 0.23795542120933533
2026-02-02 15:07:25,149 | INFO | [93000/100000] DQN loss: 0.16915524005889893
2026-02-02 15:07:27,332 | INFO | [94000/100000] DQN loss: 0.13856114447116852
2026-02-02 15:07:29,268 | INFO | [95000/100000] DQN loss: 0.1501501351594925
2026-02-02 15:07:31,367 | INFO | [96000/100000] DQN loss: 0.20220571756362915
2026-02-02 15:07:33,300 | INFO | [97000/100000] DQN loss: 0.15050411224365234
2026-02-02 15:07:35,249 | INFO | [98000/100000] DQN loss: 0.16850949823856354
